SISTEMA,TARIFA,CIA,MES,FEE,P1.,P2.,P3.,P4.,P5,P6.
CANARIAS,3.0TD,AEQ,2023-10-01 00:00:00,30,0.248133,0,0.211117,0,0,0.177554
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,3,0.228346,0,0.188983,0,0,0.15423
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,6,0.231346,0,0.191983,0,0,0.15723
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,8,0.233346,0,0.193983,0,0,0.15923
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,10,0.235346,0,0.195983,0,0,0.16123
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,15,0.240346,0,0.200983,0,0,0.16623
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,20,0.245346,0,0.205983,0,0,0.17123
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,25,0.250346,0,0.210983,0,0,0.17623
CANARIAS,3.0TD,AEQ,2023-09-01 00:00:00,30,0.255346,0,0.215983,0,0,0.18123
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,3,0.220748,0,0.182911,0,0,0.140832
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,6,0.223748,0,0.185911,0,0,0.143832
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,8,0.225748,0,0.187911,0,0,0.145832
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,10,0.227748,0,0.189911,0,0,0.147832
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,15,0.232748,0,0.194911,0,0,0.152832
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,20,0.237748,0,0.199911,0,0,0.157832
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,25,0.242748,0,0.204911,0,0,0.162832
CANARIAS,3.0TD,AEQ,2023-08-01 00:00:00,30,0.247748,0,0.209911,0,0,0.167832
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,3,0.214419,0,0.177067,0,0,0.131246
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,6,0.217419,0,0.180067,0,0,0.134246
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,8,0.219419,0,0.182067,0,0,0.136246
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,10,0.221419,0,0.184067,0,0,0.138246
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,15,0.226419,0,0.189067,0,0,0.143246
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,20,0.231419,0,0.194067,0,0,0.148246
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,25,0.236419,0,0.199067,0,0,0.153246
CANARIAS,3.0TD,AEQ,2023-07-01 00:00:00,30,0.241419,0,0.204067,0,0,0.158246
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,3,0,0,0,0.173174,0.154831,0.13297
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,6,0,0,0,0.176174,0.157831,0.13597
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,8,0,0,0,0.178174,0.159831,0.13797
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,10,0,0,0,0.180174,0.161831,0.13997
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,15,0,0,0,0.185174,0.166831,0.14497
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,20,0,0,0,0.190174,0.171831,0.14997
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,25,0,0,0,0.195174,0.176831,0.15497
CANARIAS,3.0TD,AEQ,2023-06-01 00:00:00,30,0,0,0,0.200174,0.181831,0.15997
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,3,0,0,0,0.155849,0.142558,0.11437
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,6,0,0,0,0.158849,0.145558,0.11737
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,8,0,0,0,0.160849,0.147558,0.11937
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,10,0,0,0,0.162849,0.149558,0.12137
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,15,0,0,0,0.167849,0.154558,0.12637
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,20,0,0,0,0.172849,0.159558,0.13137
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,25,0,0,0,0.177849,0.164558,0.13637
CANARIAS,3.0TD,AEQ,2023-05-01 00:00:00,30,0,0,0,0.182849,0.169558,0.14137
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,3,0,0,0,0.180219,0.167009,0.123848
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,6,0,0,0,0.183219,0.170009,0.126848
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,8,0,0,0,0.185219,0.172009,0.128848
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,10,0,0,0,0.187219,0.174009,0.130848
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,15,0,0,0,0.192219,0.179009,0.135848
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,20,0,0,0,0.197219,0.184009,0.140848
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,25,0,0,0,0.202219,0.189009,0.145848
CANARIAS,3.0TD,AEQ,2023-04-01 00:00:00,30,0,0,0,0.207219,0.194009,0.150848
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,3,0,0.16735,0,0.139281,0,0.119718
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,6,0,0.17035,0,0.142281,0,0.122718
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,8,0,0.17235,0,0.144281,0,0.124718
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,10,0,0.17435,0,0.146281,0,0.126718
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,15,0,0.17935,0,0.151281,0,0.131718
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,20,0,0.18435,0,0.156281,0,0.136718
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,25,0,0.18935,0,0.161281,0,0.141718
CANARIAS,3.0TD,AEQ,2023-03-01 00:00:00,30,0,0.19435,0,0.166281,0,0.146718
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,3,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,6,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,8,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,10,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,15,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,20,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,25,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-02-01 00:00:00,30,0,0,0,0,0,0
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,3,0,0.194467,0,0.162145,0,0.114688
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,6,0,0.197467,0,0.165145,0,0.117688
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,8,0,0.199467,0,0.167145,0,0.119688
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,10,0,0.201467,0,0.169145,0,0.121688
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,15,0,0.206467,0,0.174145,0,0.126688
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,20,0,0.211467,0,0.179145,0,0.131688
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,25,0,0.216467,0,0.184145,0,0.136688
CANARIAS,3.0TD,AEQ,2023-01-01 00:00:00,30,0,0.221467,0,0.189145,0,0.141688
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"01 / Bi0,035",0,0,0.1880016,0.1754715,0,0.165129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"02 / Bi0,03",0,0,0.1830016,0.1704715,0,0.160129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"03 / Bi0,025",0,0,0.1780016,0.1654715,0,0.155129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"04 / Bi0,02",0,0,0.1730016,0.1604715,0,0.150129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"05 / Bi0,018",0,0,0.1710016,0.1584715,0,0.148129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"06 / Bi0,015",0,0,0.1680016,0.1554715,0,0.145129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"07 / Bi0,012",0,0,0.1650016,0.1524715,0,0.142129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"08 / Bi0,01",0,0,0.1630016,0.1504715,0,0.140129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"09 / Bi0,008",0,0,0.1610016,0.1484715,0,0.138129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"10 / Bi0,006",0,0,0.1590016,0.1464715,0,0.136129
CANARIAS,3.0TD,CANDELA,2023-08-01 00:00:00,"11 / Bi0,003",0,0,0.1560016,0.1434715,0,0.133129
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"01 / Bi0,035",0.21187718602467598,0.19771460127825574,0,0,0,0.15637632167203264
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"02 / Bi0,03",0.206877186024676,0.19271460127825576,0,0,0,0.15137632167203263
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"03 / Bi0,025",0.201877186024676,0.18771460127825576,0,0,0,0.14637632167203263
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"04 / Bi0,02",0.196877186024676,0.18271460127825576,0,0,0,0.14137632167203262
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"05 / Bi0,018",0.194877186024676,0.18071460127825575,0,0,0,0.13937632167203265
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"06 / Bi0,015",0.191877186024676,0.17771460127825575,0,0,0,0.13637632167203265
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"07 / Bi0,012",0.18887718602467599,0.17471460127825575,0,0,0,0.13337632167203264
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"08 / Bi0,01",0.18687718602467598,0.17271460127825575,0,0,0,0.13137632167203264
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"09 / Bi0,008",0.18487718602467598,0.17071460127825575,0,0,0,0.12937632167203264
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"10 / Bi0,006",0.182877186024676,0.16871460127825577,0,0,0,0.12737632167203264
CANARIAS,3.0TD,CANDELA,2023-07-01 00:00:00,"11 / Bi0,003",0.179877186024676,0.16571460127825577,0,0,0,0.12437632167203264
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"01 / Bi0,035",0,0,0.18430784580775095,0.17433762033025468,0,0.16265888686314933
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"02 / Bi0,03",0,0,0.17930784580775097,0.16933762033025468,0,0.15765888686314936
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"03 / Bi0,025",0,0,0.17430784580775097,0.16433762033025467,0,0.15265888686314935
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"04 / Bi0,02",0,0,0.16930784580775096,0.15933762033025467,0,0.14765888686314935
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"05 / Bi0,018",0,0,0.16730784580775096,0.15733762033025467,0,0.14565888686314934
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"06 / Bi0,015",0,0,0.16430784580775096,0.15433762033025467,0,0.14265888686314934
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"07 / Bi0,012",0,0,0.16130784580775095,0.15133762033025466,0,0.13965888686314934
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"08 / Bi0,01",0,0,0.15930784580775095,0.14933762033025466,0,0.13765888686314934
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"09 / Bi0,008",0,0,0.15730784580775095,0.14733762033025466,0,0.13565888686314934
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"10 / Bi0,006",0,0,0.15530784580775098,0.14533762033025466,0,0.13365888686314936
CANARIAS,3.0TD,CANDELA,2023-06-01 00:00:00,"11 / Bi0,003",0,0,0.15230784580775097,0.14233762033025468,0,0.13065888686314936
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"01 / Bi0,035",0,0,0,0.15605607762576187,0.14525767341038215,0.15017660878154987
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"02 / Bi0,03",0,0,0,0.15105607762576187,0.14025767341038217,0.1451766087815499
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"03 / Bi0,025",0,0,0,0.14605607762576187,0.13525767341038217,0.1401766087815499
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"04 / Bi0,02",0,0,0,0.1410560776257619,0.13025767341038216,0.13517660878154988
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"05 / Bi0,018",0,0,0,0.1390560776257619,0.12825767341038216,0.13317660878154988
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"06 / Bi0,015",0,0,0,0.13605607762576188,0.12525767341038216,0.13017660878154988
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"07 / Bi0,012",0,0,0,0.13305607762576188,0.12225767341038216,0.12717660878154988
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"08 / Bi0,01",0,0,0,0.13105607762576188,0.12025767341038217,0.12517660878154988
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"09 / Bi0,008",0,0,0,0.12905607762576188,0.11825767341038217,0.12317660878154989
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"10 / Bi0,006",0,0,0,0.12705607762576188,0.11625767341038216,0.12117660878154989
CANARIAS,3.0TD,CANDELA,2023-05-01 00:00:00,"11 / Bi0,003",0,0,0,0.12405607762576187,0.11325767341038216,0.11817660878154988
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"01 / Bi0,035",0,0,0,0.16468890891103177,0.14766945897978595,0.15313558089377566
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"02 / Bi0,03",0,0,0,0.1596889089110318,0.14266945897978595,0.14813558089377565
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"03 / Bi0,025",0,0,0,0.1546889089110318,0.13766945897978594,0.14313558089377565
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"04 / Bi0,02",0,0,0,0.1496889089110318,0.13266945897978594,0.13813558089377564
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"05 / Bi0,018",0,0,0,0.14768890891103179,0.13066945897978594,0.13613558089377564
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"06 / Bi0,015",0,0,0,0.14468890891103178,0.12766945897978593,0.13313558089377564
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"07 / Bi0,012",0,0,0,0.14168890891103178,0.12466945897978593,0.13013558089377564
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"08 / Bi0,01",0,0,0,0.13968890891103178,0.12266945897978594,0.12813558089377564
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"09 / Bi0,008",0,0,0,0.13768890891103178,0.12066945897978594,0.12613558089377563
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"10 / Bi0,006",0,0,0,0.1356889089110318,0.11866945897978594,0.12413558089377565
CANARIAS,3.0TD,CANDELA,2023-04-01 00:00:00,"11 / Bi0,003",0,0,0,0.1326889089110318,0.11566945897978594,0.12113558089377564
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"01 / Bi0,035",0,0.20545970179114087,0.17469002271696898,0,0,0.17387866850830952
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"02 / Bi0,03",0,0.2004597017911409,0.169690022716969,0,0,0.16887866850830954
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"03 / Bi0,025",0,0.1954597017911409,0.164690022716969,0,0,0.16387866850830954
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"04 / Bi0,02",0,0.19045970179114088,0.159690022716969,0,0,0.15887866850830953
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"05 / Bi0,018",0,0.18845970179114088,0.157690022716969,0,0,0.15687866850830953
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"06 / Bi0,015",0,0.18545970179114088,0.154690022716969,0,0,0.15387866850830953
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"07 / Bi0,012",0,0.18245970179114088,0.151690022716969,0,0,0.15087866850830953
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"08 / Bi0,01",0,0.18045970179114088,0.149690022716969,0,0,0.14887866850830953
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"09 / Bi0,008",0,0.17845970179114087,0.147690022716969,0,0,0.14687866850830952
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"10 / Bi0,006",0,0.1764597017911409,0.14569002271696901,0,0,0.14487866850830955
CANARIAS,3.0TD,CANDELA,2023-03-01 00:00:00,"11 / Bi0,003",0,0.1734597017911409,0.142690022716969,0,0,0.14187866850830955
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"01 / Bi0,035",0.2746560985805723,0.252861797727544,0,0,0,0.20869847661041563
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"02 / Bi0,03",0.2696560985805723,0.24786179772754402,0,0,0,0.20369847661041565
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"03 / Bi0,025",0.2646560985805723,0.24286179772754402,0,0,0,0.19869847661041565
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"04 / Bi0,02",0.2596560985805723,0.237861797727544,0,0,0,0.19369847661041564
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"05 / Bi0,018",0.2576560985805723,0.235861797727544,0,0,0,0.19169847661041564
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"06 / Bi0,015",0.2546560985805723,0.232861797727544,0,0,0,0.18869847661041564
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"07 / Bi0,012",0.2516560985805723,0.229861797727544,0,0,0,0.18569847661041564
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"08 / Bi0,01",0.2496560985805723,0.227861797727544,0,0,0,0.18369847661041563
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"09 / Bi0,008",0.2476560985805723,0.225861797727544,0,0,0,0.18169847661041563
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"10 / Bi0,006",0.2456560985805723,0.223861797727544,0,0,0,0.17969847661041566
CANARIAS,3.0TD,CANDELA,2023-02-01 00:00:00,"11 / Bi0,003",0.24265609858057233,0.22086179772754402,0,0,0,0.17669847661041566
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"01 / Bi0,035",0.23049074876891112,0.2000209023865283,0,0,0,0.13072047321996078
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"02 / Bi0,03",0.22549074876891115,0.19502090238652833,0,0,0,0.12572047321996077
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"03 / Bi0,025",0.22049074876891114,0.19002090238652833,0,0,0,0.12072047321996077
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"04 / Bi0,02",0.21549074876891114,0.18502090238652832,0,0,0,0.11572047321996078
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"05 / Bi0,018",0.21349074876891114,0.18302090238652832,0,0,0,0.11372047321996077
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"06 / Bi0,015",0.21049074876891113,0.18002090238652832,0,0,0,0.11072047321996077
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"07 / Bi0,012",0.20749074876891113,0.17702090238652832,0,0,0,0.10772047321996078
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"08 / Bi0,01",0.20549074876891113,0.17502090238652832,0,0,0,0.10572047321996078
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"09 / Bi0,008",0.20349074876891113,0.1730209023865283,0,0,0,0.10372047321996078
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"10 / Bi0,006",0.20149074876891115,0.17102090238652834,0,0,0,0.10172047321996078
CANARIAS,3.0TD,CANDELA,2023-01-01 00:00:00,"11 / Bi0,003",0.19849074876891115,0.16802090238652834,0,0,0,0.09872047321996077
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,4,0,0,0.164504,0.145065,0,0.133329
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,6,0,0,0.166504,0.147065,0,0.135329
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,7.5,0,0,0.168004,0.148565,0,0.136829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,8.5,0,0,0.169004,0.149565,0,0.137829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,9.5,0,0,0.170004,0.150565,0,0.138829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,11.5,0,0,0.172004,0.152565,0,0.140829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,13.5,0,0,0.174004,0.154565,0,0.142829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,15.5,0,0,0.176004,0.156565,0,0.144829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,17.5,0,0,0.178004,0.158565,0,0.146829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,19.5,0,0,0.180004,0.160565,0,0.148829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,21.5,0,0,0.182004,0.162565,0,0.150829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,23.5,0,0,0.184004,0.164565,0,0.152829
CANARIAS,3.0TD,FACTOR,2023-09-01 00:00:00,25.5,0,0,0.186004,0.166565,0,0.154829
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,4,0,0,0.150013,0.137428,0,0.125613
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,6,0,0,0.152013,0.139428,0,0.127613
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,7.5,0,0,0.153513,0.140928,0,0.129113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,8.5,0,0,0.154513,0.141928,0,0.130113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,9.5,0,0,0.155513,0.142928,0,0.131113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,11.5,0,0,0.157513,0.144928,0,0.133113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,13.5,0,0,0.159513,0.146928,0,0.135113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,15.5,0,0,0.161513,0.148928,0,0.137113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,17.5,0,0,0.163513,0.150928,0,0.139113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,19.5,0,0,0.165513,0.152928,0,0.141113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,21.5,0,0,0.167513,0.154928,0,0.143113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,23.5,0,0,0.169513,0.156928,0,0.145113
CANARIAS,3.0TD,FACTOR,2023-08-01 00:00:00,25.5,0,0,0.171513,0.158928,0,0.147113
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,4,0.174245,0.161514,0,0,0,0.117903
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,6,0.176245,0.163514,0,0,0,0.119903
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,7.5,0.177745,0.165014,0,0,0,0.121403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,8.5,0.178745,0.166014,0,0,0,0.122403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,9.5,0.179745,0.167014,0,0,0,0.123403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,11.5,0.181745,0.169014,0,0,0,0.125403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,13.5,0.183745,0.171014,0,0,0,0.127403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,15.5,0.185745,0.173014,0,0,0,0.129403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,17.5,0.187745,0.175014,0,0,0,0.131403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,19.5,0.189745,0.177014,0,0,0,0.133403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,21.5,0.191745,0.179014,0,0,0,0.135403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,23.5,0.193745,0.181014,0,0,0,0.137403
CANARIAS,3.0TD,FACTOR,2023-07-01 00:00:00,25.5,0.195745,0.183014,0,0,0,0.139403
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,4,0,0,0.146373,0.136842,0,0.12499
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,6,0,0,0.148373,0.138842,0,0.12699
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,7.5,0,0,0.149873,0.140342,0,0.12849
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,8.5,0,0,0.150873,0.141342,0,0.12949
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,9.5,0,0,0.151873,0.142342,0,0.13049
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,11.5,0,0,0.153873,0.144342,0,0.13249
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,13.5,0,0,0.155873,0.146342,0,0.13449
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,15.5,0,0,0.157873,0.148342,0,0.13649
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,17.5,0,0,0.15987300000000002,0.150342,0,0.13849
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,19.5,0,0,0.16187300000000002,0.152342,0,0.14049
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,21.5,0,0,0.16387300000000002,0.154342,0,0.14249
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,23.5,0,0,0.16587300000000002,0.156342,0,0.14449
CANARIAS,3.0TD,FACTOR,2023-06-01 00:00:00,25.5,0,0,0.16787300000000002,0.158342,0,0.14649
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,4,0,0,0,0.117933,0.105351,0.111307
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,6,0,0,0,0.119933,0.107351,0.113307
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,7.5,0,0,0,0.121433,0.108851,0.114807
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,8.5,0,0,0,0.122433,0.109851,0.11580700000000001
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,9.5,0,0,0,0.123433,0.110851,0.11680700000000001
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,11.5,0,0,0,0.125433,0.112851,0.11880700000000001
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,13.5,0,0,0,0.127433,0.11485100000000001,0.12080700000000001
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,15.5,0,0,0,0.129433,0.11685100000000001,0.12280700000000001
CANARIAS,3.0TD,FACTOR,2023-05-01 00:00:00,17.5,0,0,0,0.131433,0.11885100000000001,0.12480700000000002
